Date;Nom_Entreprise;Secteur;Type_Entreprise;Type_Pub;Programme;Quality_Score;Prix_Euros;Temps_Plateforme;Nb_Visites;Device;Heure_Achat;Visites_Avant_Achat;ID_Campagne;Numero_Campagne;Objectif_Audience_K_Vues;Audience_Realisee_K_Vues;Objectif_Atteint;Taux_Reussite_Campagne_Precedente;Media;Plateforme_Diffusion;Cible;Date_Debut;Date_Fin;Mois;Fenetre_Commerciale;Frequence;Audience_Placement_K_Vues;Reach_K;Couverture_Efficace_K;Taux_Lead;Taux_Vente;Leads_Realises;Ventes_Realises;Objectif_Conversion;Conversion_Realisee;Objectif_Conversion_Atteint
2025-12-08;AntillesAdventure;Tourisme;Particulier;Logo fin;INSIDE MAS;8.3;591.38;20.3;3;Desktop;11.0;6.0;AntillesAdventure_C10;10;150;233.0;Oui;50;Karata;Instagram;Kids;2025-11-21;2025-12-08;12;Standard;2.57;116.8;45.4;38.9;0.0473;0.0074;5.528;0.870;10.4;9.892;Non
2020-01-27;Atelier Roussel;Luxe;Privé;Placement produit;KARATA TOUR;5.4;2737.07;22.8;6;Tablet;12.0;3.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;YouTube;Professionnel;2020-01-27;2020-10-17;1;Carnaval;1.67;86.7;52.0;28.9;0.0852;0.0227;7.384;1.964;48.2;43.460;Non
2020-02-16;Atelier Roussel;Luxe;Particulier;Logo début/fin;MOUN A MAS;5.8;1070.96;30.1;9;Tablet;9.0;6.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;Instagram;Professionnel;2020-01-27;2020-10-17;2;Carnaval;3.64;48.6;13.3;13.3;0.0355;0.0035;1.724;0.171;48.2;43.460;Non
2020-04-04;Atelier Roussel;Luxe;Privé;Citation orale;LIVE;9.7;1446.66;38.0;4;Desktop;13.0;4.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;Facebook;Professionnel;2020-01-27;2020-10-17;4;Standard;2.66;64.1;24.1;21.4;0.0571;0.0085;3.664;0.547;48.2;43.460;Non
2020-07-05;Atelier Roussel;Luxe;Privé;Logo fin;FWET A MAS;7.2;674.26;34.1;1;Mobile;10.0;5.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;TikTok;Professionnel;2020-01-27;2020-10-17;7;Été;3.06;63.4;20.7;20.7;0.0329;0.0034;2.087;0.218;48.2;43.460;Non
2020-07-24;Atelier Roussel;Luxe;Privé;Placement produit;KARATA TOUR;5.6;1968.27;29.1;2;Desktop;10.0;2.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;Facebook;Professionnel;2020-01-27;2020-10-17;7;Été;2.06;72.9;35.4;24.3;0.0903;0.0287;6.587;2.094;48.2;43.460;Non
2020-08-18;Atelier Roussel;Luxe;Public;Placement produit;INSIDE MAS;8.5;1537.5;37.7;9;Mobile;12.0;1.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;YouTube;Professionnel;2020-01-27;2020-10-17;8;Été;1.27;108.8;85.7;36.3;0.1006;0.0201;10.952;2.192;48.2;43.460;Non
2020-08-26;Atelier Roussel;Luxe;Public;Citation orale;KARATA TOUR;6.4;830.63;26.8;7;Desktop;13.0;5.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;YouTube;Professionnel;2020-01-27;2020-10-17;8;Été;1.33;73.8;55.7;24.6;0.0654;0.0095;4.832;0.703;48.2;43.460;Non
2020-09-14;Atelier Roussel;Luxe;Privé;Logo début/fin;FWET A MAS;9.9;976.72;36.9;8;Desktop;13.0;7.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;Instagram;Professionnel;2020-01-27;2020-10-17;9;Standard;3.16;36.3;11.5;11.5;0.0434;0.0079;1.576;0.286;48.2;43.460;Non
2020-10-07;Atelier Roussel;Luxe;Public;Citation orale;FWET A MAS;5.1;354.85;25.2;4;Tablet;13.0;3.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;TikTok;Professionnel;2020-01-27;2020-10-17;10;Standard;3.48;60.3;17.3;17.3;0.0446;0.0068;2.688;0.407;48.2;43.460;Non
2020-10-17;Atelier Roussel;Luxe;Public;Logo début/fin;MOUN A MAS;5.4;715.02;31.4;6;Mobile;9.0;5.0;Atelier Roussel_C01;1;500;656.3;Oui;0;Karata;Facebook;Professionnel;2020-01-27;2020-10-17;10;Standard;2.68;41.3;15.4;13.8;0.0477;0.0066;1.967;0.271;48.2;43.460;Non
2020-10-26;Atelier Roussel;Luxe;Public;Don;LIVE;7.5;258.39;33.7;7;Tablet;12.0;2.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;YouTube;Parent;2020-10-26;2021-04-21;10;Standard;1.28;53.1;41.6;17.7;0.0514;0.0080;2.728;0.423;38.3;32.799;Non
2020-12-08;Atelier Roussel;Luxe;Public;Citation orale;INSIDE MAS;6.2;572.85;35.0;1;Desktop;19.0;3.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;Facebook;Parent;2020-10-26;2021-04-21;12;Standard;2.24;38.1;17.0;12.7;0.0899;0.0162;3.423;0.615;38.3;32.799;Non
2020-12-20;Atelier Roussel;Luxe;Association;Logo début/fin;INSIDE MAS;7.9;630.05;37.9;1;Desktop;19.0;2.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;YouTube;Parent;2020-10-26;2021-04-21;12;Standard;1.72;82.6;48.1;27.5;0.0874;0.0153;7.218;1.263;38.3;32.799;Non
2021-01-03;Atelier Roussel;Luxe;Particulier;Don;MOUN A MAS;7.7;419.18;31.7;16;Desktop;9.0;5.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;Facebook;Parent;2020-10-26;2021-04-21;1;Carnaval;2.30;27.8;12.1;9.3;0.0876;0.0111;2.434;0.307;38.3;32.799;Non
2021-02-01;Atelier Roussel;Luxe;Public;Don;INSIDE MAS;6.2;249.8;24.3;9;Desktop;8.0;4.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;Facebook;Parent;2020-10-26;2021-04-21;2;Carnaval;2.57;44.2;17.2;14.7;0.0713;0.0140;3.149;0.618;38.3;32.799;Non
2021-03-06;Atelier Roussel;Luxe;Particulier;Logo fin;INSIDE MAS;10.0;1303.9;29.9;5;Desktop;21.0;1.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;Facebook;Parent;2020-10-26;2021-04-21;3;Carnaval;2.27;35.6;15.7;11.9;0.0613;0.0108;2.180;0.385;38.3;32.799;Non
2021-04-04;Atelier Roussel;Luxe;Privé;Placement produit;FWET A MAS;5.7;996.54;23.5;3;Mobile;12.0;4.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;YouTube;Parent;2020-10-26;2021-04-21;4;Standard;1.80;48.0;26.7;16.0;0.1232;0.0379;5.907;1.816;38.3;32.799;Non
2021-04-07;Atelier Roussel;Luxe;Privé;Placement produit;INSIDE MAS;8.9;1731.06;32.0;6;Mobile;21.0;3.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;Instagram;Parent;2020-10-26;2021-04-21;4;Standard;2.50;28.0;11.2;9.3;0.0610;0.0119;1.706;0.333;38.3;32.799;Non
2021-04-14;Atelier Roussel;Luxe;Privé;Don;KARATA TOUR;9.8;423.09;25.5;5;Desktop;20.0;1.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;Instagram;Parent;2020-10-26;2021-04-21;4;Standard;2.91;47.1;16.2;15.7;0.0603;0.0098;2.842;0.462;38.3;32.799;Non
2021-04-21;Atelier Roussel;Luxe;Association;Logo fin;FWET A MAS;7.9;522.72;29.6;6;Desktop;13.0;1.0;Atelier Roussel_C02;2;500;433.1;Non;100;Karata;YouTube;Parent;2020-10-26;2021-04-21;4;Standard;1.57;28.8;18.4;9.6;0.0420;0.0057;1.212;0.164;38.3;32.799;Non
2021-04-22;Atelier Roussel;Luxe;Privé;Placement produit;INSIDE MAS;6.9;1472.86;39.1;2;Mobile;19.0;3.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;Instagram;Kids;2021-04-22;2021-09-10;4;Standard;3.33;24.5;7.4;7.4;0.0828;0.0149;2.029;0.364;20.0;20.354;Oui
2021-05-01;Atelier Roussel;Luxe;Privé;Logo début/fin;MIZIK A;9.4;627.01;31.2;2;Tablet;19.0;3.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;Spotify;Kids;2021-04-22;2021-09-10;5;Standard;1.64;18.4;11.2;6.1;0.0270;0.0056;0.497;0.102;20.0;20.354;Oui
2021-05-05;Atelier Roussel;Luxe;Privé;Placement produit;INSIDE MAS;6.6;1306.03;38.0;4;Mobile;16.0;7.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;YouTube;Kids;2021-04-22;2021-09-10;5;Standard;1.66;38.2;23.0;12.7;0.0715;0.0200;2.730;0.763;20.0;20.354;Oui
2021-05-23;Atelier Roussel;Luxe;Privé;Don;INSIDE MAS;7.6;272.0;41.3;6;Mobile;18.0;6.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;YouTube;Kids;2021-04-22;2021-09-10;5;Standard;1.37;45.0;32.8;15.0;0.0911;0.0111;4.103;0.498;20.0;20.354;Oui
2021-06-06;Atelier Roussel;Luxe;Privé;Logo fin;INSIDE MAS;6.6;698.81;28.6;4;Desktop;16.0;2.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;YouTube;Kids;2021-04-22;2021-09-10;6;Standard;1.63;26.9;16.4;9.0;0.0451;0.0054;1.211;0.144;20.0;20.354;Oui
2021-06-07;Atelier Roussel;Luxe;Privé;Don;LIVE;9.7;427.8;24.8;2;Tablet;17.0;5.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;Facebook;Kids;2021-04-22;2021-09-10;6;Standard;2.54;21.5;8.5;7.2;0.0358;0.0081;0.770;0.174;20.0;20.354;Oui
2021-06-13;Atelier Roussel;Luxe;Public;Don;MOUN A MAS;5.9;250.6;27.9;8;Desktop;19.0;3.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;Instagram;Kids;2021-04-22;2021-09-10;6;Standard;2.88;28.5;9.9;9.5;0.0473;0.0072;1.349;0.206;20.0;20.354;Oui
2021-07-03;Atelier Roussel;Luxe;Privé;Placement produit;KARATA TOUR;9.9;3059.82;25.8;1;Mobile;14.0;1.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;Facebook;Kids;2021-04-22;2021-09-10;7;Été;2.18;34.5;15.8;11.5;0.0946;0.0188;3.268;0.650;20.0;20.354;Oui
2021-08-13;Atelier Roussel;Luxe;Privé;Mécénat;LIVE;6.0;723.18;33.9;6;Desktop;18.0;2.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;YouTube;Kids;2021-04-22;2021-09-10;8;Été;1.64;42.1;25.7;14.0;0.0663;0.0102;2.791;0.430;20.0;20.354;Oui
2021-09-10;Atelier Roussel;Luxe;Privé;Logo fin;LIVE;6.5;871.64;36.5;2;Desktop;14.0;2.0;Atelier Roussel_C03;3;200;315.8;Oui;50;Karata;YouTube;Kids;2021-04-22;2021-09-10;9;Standard;1.63;36.2;22.2;12.1;0.0443;0.0070;1.606;0.254;20.0;20.354;Oui
2021-10-17;Atelier Roussel;Luxe;Privé;Mécénat;MOUN A MAS;9.8;1463.19;23.8;8;Desktop;20.0;7.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;Instagram;Parent;2021-10-17;2022-05-08;10;Standard;2.72;74.4;27.3;24.8;0.0516;0.0071;3.839;0.532;65.7;55.921;Non
2021-10-23;Atelier Roussel;Luxe;Association;Citation orale;LIVE;8.0;738.97;26.3;5;Mobile;21.0;6.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;YouTube;Parent;2021-10-17;2022-05-08;10;Standard;1.71;89.9;52.7;30.0;0.0992;0.0138;8.919;1.238;65.7;55.921;Non
2021-12-09;Atelier Roussel;Luxe;Privé;Citation orale;MIZIK A;8.8;670.59;27.7;8;Desktop;21.0;5.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;Spotify;Parent;2021-10-17;2022-05-08;12;Standard;1.61;52.5;32.7;17.5;0.0596;0.0125;3.130;0.657;65.7;55.921;Non
2022-02-16;Atelier Roussel;Luxe;Privé;Logo début/fin;INSIDE MAS;5.2;890.58;25.6;15;Mobile;20.0;6.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;Facebook;Parent;2021-10-17;2022-05-08;2;Carnaval;2.24;63.9;28.5;21.3;0.0676;0.0101;4.320;0.645;65.7;55.921;Non
2022-03-09;Atelier Roussel;Luxe;Privé;Placement produit;LIVE;7.2;3025.54;20.3;6;Mobile;20.0;1.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;Facebook;Parent;2021-10-17;2022-05-08;3;Carnaval;2.11;101.8;48.2;33.9;0.1109;0.0215;11.293;2.193;65.7;55.921;Non
2022-03-18;Atelier Roussel;Luxe;Association;Citation orale;VIDEO PARTENAIRE;8.2;726.69;22.3;1;Desktop;12.0;5.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;Facebook;Parent;2021-10-17;2022-05-08;3;Carnaval;2.02;39.7;19.6;13.2;0.1017;0.0199;4.036;0.791;65.7;55.921;Non
2022-04-26;Atelier Roussel;Luxe;Association;Placement produit;MIZIK A;5.9;684.83;31.8;9;Desktop;9.0;3.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;YouTube;Parent;2021-10-17;2022-05-08;4;Standard;1.44;58.3;40.6;19.4;0.0797;0.0162;4.650;0.947;65.7;55.921;Non
2022-05-02;Atelier Roussel;Luxe;Privé;Citation orale;INSIDE MAS;7.4;851.4;37.7;3;Mobile;9.0;4.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;Instagram;Parent;2021-10-17;2022-05-08;5;Standard;2.97;89.9;30.2;30.0;0.0630;0.0094;5.665;0.845;65.7;55.921;Non
2022-05-08;Atelier Roussel;Luxe;Public;Logo fin;FWET A MAS;9.3;651.72;24.4;8;Mobile;8.0;8.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;YouTube;Parent;2021-10-17;2022-05-08;5;Standard;1.41;56.9;40.4;19.0;0.0422;0.0066;2.403;0.373;65.7;55.921;Non
2022-05-08;Atelier Roussel;Luxe;Privé;Citation orale;KARATA TOUR;5.2;916.99;26.8;7;Mobile;21.0;9.0;Atelier Roussel_C04;4;650;714.5;Oui;100;Karata;Facebook;Parent;2021-10-17;2022-05-08;5;Standard;2.25;87.2;38.8;29.1;0.0879;0.0129;7.666;1.125;65.7;55.921;Non
2022-06-11;Atelier Roussel;Luxe;Privé;Citation orale;MIZIK A;9.1;824.57;30.1;22;Mobile;12.0;6.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;Spotify;Parent;2022-06-11;2022-11-05;6;Standard;2.15;32.8;15.3;10.9;0.0555;0.0130;1.822;0.426;42.2;46.490;Oui
2022-06-26;Atelier Roussel;Luxe;Privé;Mécénat;FWET A MAS;9.8;876.9;38.7;9;Mobile;12.0;5.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;Instagram;Parent;2022-06-11;2022-11-05;6;Standard;2.96;71.0;24.0;23.7;0.0470;0.0083;3.336;0.589;42.2;46.490;Oui
2022-08-07;Atelier Roussel;Luxe;Privé;Logo fin;INSIDE MAS;9.4;1009.76;29.3;5;Desktop;21.0;6.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;YouTube;Parent;2022-06-11;2022-11-05;8;Été;1.56;53.3;34.2;17.8;0.0467;0.0053;2.486;0.283;42.2;46.490;Oui
2022-08-22;Atelier Roussel;Luxe;Privé;Placement produit;LIVE;6.9;1846.4;30.9;8;Mobile;13.0;4.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;Facebook;Parent;2022-06-11;2022-11-05;8;Été;1.90;68.1;35.8;22.7;0.1401;0.0203;9.540;1.384;42.2;46.490;Oui
2022-08-24;Atelier Roussel;Luxe;Privé;Citation orale;INSIDE MAS;7.0;800.92;11.7;3;Desktop;20.0;6.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;Facebook;Parent;2022-06-11;2022-11-05;8;Été;2.40;69.9;29.1;23.3;0.0932;0.0181;6.514;1.262;42.2;46.490;Oui
2022-09-03;Atelier Roussel;Luxe;Privé;Don;MIZIK A;7.8;200.73;21.0;2;Desktop;21.0;1.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;Spotify;Parent;2022-06-11;2022-11-05;9;Standard;1.61;24.7;15.3;8.2;0.0592;0.0130;1.464;0.323;42.2;46.490;Oui
2022-09-13;Atelier Roussel;Luxe;Public;Placement produit;INSIDE MAS;6.0;964.8;32.2;4;Tablet;8.0;2.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;YouTube;Parent;2022-06-11;2022-11-05;9;Standard;1.46;92.1;63.0;30.7;0.0776;0.0193;7.144;1.781;42.2;46.490;Oui
2022-09-15;Atelier Roussel;Luxe;Privé;Placement produit;INSIDE MAS;6.9;1673.22;29.6;7;Tablet;12.0;7.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;YouTube;Parent;2022-06-11;2022-11-05;9;Standard;1.56;78.6;50.6;26.2;0.1082;0.0229;8.508;1.799;42.2;46.490;Oui
2022-10-12;Atelier Roussel;Luxe;Privé;Logo début/fin;FWET A MAS;6.4;559.42;20.2;3;Mobile;8.0;3.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;YouTube;Parent;2022-06-11;2022-11-05;10;Standard;1.29;42.1;32.6;14.0;0.0573;0.0065;2.411;0.274;42.2;46.490;Oui
2022-11-05;Atelier Roussel;Luxe;Privé;Citation orale;LIVE;9.9;1366.62;29.0;5;Desktop;19.0;3.0;Atelier Roussel_C05;5;650;571.0;Non;75;Karata;Facebook;Parent;2022-06-11;2022-11-05;11;Standard;2.22;38.4;17.3;12.8;0.0851;0.0147;3.267;0.566;42.2;46.490;Oui
2022-12-06;Atelier Roussel;Luxe;Particulier;Don;FWET A MAS;6.4;135.44;26.2;1;Mobile;12.0;6.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;YouTube;Artisan;2022-12-06;2023-07-25;12;Standard;1.52;52.5;34.5;17.5;0.0481;0.0058;2.526;0.305;44.3;43.837;Non
2022-12-16;Atelier Roussel;Luxe;Public;Don;KARATA TOUR;6.9;288.2;28.3;4;Desktop;10.0;2.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;YouTube;Artisan;2022-12-06;2023-07-25;12;Standard;1.76;62.6;35.6;20.9;0.0430;0.0077;2.694;0.480;44.3;43.837;Non
2023-01-03;Atelier Roussel;Luxe;Association;Mécénat;VIDEO PARTENAIRE;7.3;621.55;24.6;1;Tablet;13.0;1.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;Facebook;Artisan;2022-12-06;2023-07-25;1;Carnaval;2.33;47.2;20.2;15.7;0.0462;0.0077;2.182;0.362;44.3;43.837;Non
2023-01-27;Atelier Roussel;Luxe;Privé;Don;FWET A MAS;8.4;353.37;27.7;7;Tablet;17.0;5.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;TikTok;Artisan;2022-12-06;2023-07-25;1;Carnaval;4.41;105.5;23.9;23.9;0.0443;0.0075;4.674;0.788;44.3;43.837;Non
2023-02-27;Atelier Roussel;Luxe;Public;Citation orale;LIVE;6.7;1145.88;41.3;3;Desktop;17.0;6.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;Facebook;Artisan;2022-12-06;2023-07-25;2;Carnaval;1.81;80.3;44.4;26.8;0.0881;0.0211;7.076;1.693;44.3;43.837;Non
2023-03-09;Atelier Roussel;Luxe;Privé;Citation orale;INSIDE MAS;8.8;1721.31;32.1;2;Mobile;16.0;8.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;YouTube;Artisan;2022-12-06;2023-07-25;3;Carnaval;1.52;98.8;65.0;32.9;0.0759;0.0157;7.501;1.547;44.3;43.837;Non
2023-03-15;Atelier Roussel;Luxe;Privé;Citation orale;MIZIK A;6.9;1003.79;32.4;2;Tablet;15.0;4.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;YouTube;Artisan;2022-12-06;2023-07-25;3;Carnaval;1.41;67.4;48.0;22.5;0.0618;0.0129;4.166;0.870;44.3;43.837;Non
2023-05-21;Atelier Roussel;Luxe;Privé;Don;FWET A MAS;9.0;275.17;13.9;3;Mobile;18.0;2.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;TikTok;Artisan;2022-12-06;2023-07-25;5;Standard;3.79;89.3;23.6;23.6;0.0550;0.0068;4.912;0.610;44.3;43.837;Non
2023-07-23;Atelier Roussel;Luxe;Privé;Logo fin;INSIDE MAS;8.1;1027.62;24.2;9;Tablet;21.0;7.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;Facebook;Artisan;2022-12-06;2023-07-25;7;Été;2.77;85.9;31.0;28.6;0.0622;0.0057;5.342;0.492;44.3;43.837;Non
2023-07-25;Atelier Roussel;Luxe;Privé;Logo début/fin;VIDEO PARTENAIRE;8.0;655.38;32.8;3;Desktop;12.0;3.0;Atelier Roussel_C06;6;500;744.6;Oui;50;Karata;YouTube;Artisan;2022-12-06;2023-07-25;7;Été;1.10;55.0;50.0;18.3;0.0502;0.0074;2.765;0.405;44.3;43.837;Non
2023-08-23;Atelier Roussel;Luxe;Public;Logo fin;MOUN A MAS;7.4;1001.85;44.7;9;Mobile;8.0;9.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Facebook;Artisan;2023-08-23;2024-03-10;8;Été;2.04;3.6;1.8;1.2;0.0401;0.0041;0.146;0.015;2.2;2.330;Oui
2023-10-05;Atelier Roussel;Luxe;Public;Mécénat;KARATA TOUR;9.9;1476.6;30.0;1;Desktop;21.0;6.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Instagram;Artisan;2023-08-23;2024-03-10;10;Standard;3.14;3.5;1.1;1.1;0.0594;0.0096;0.210;0.034;2.2;2.330;Oui
2023-10-07;Atelier Roussel;Luxe;Privé;Mécénat;INSIDE MAS;8.6;1110.73;37.1;7;Tablet;9.0;8.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;YouTube;Artisan;2023-08-23;2024-03-10;10;Standard;1.45;8.3;5.7;2.8;0.0368;0.0065;0.304;0.053;2.2;2.330;Oui
2023-11-01;Atelier Roussel;Luxe;Privé;Placement produit;MOUN A MAS;8.8;3138.53;18.1;1;Desktop;8.0;11.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Facebook;Artisan;2023-08-23;2024-03-10;11;Standard;2.46;3.2;1.3;1.1;0.0892;0.0129;0.287;0.042;2.2;2.330;Oui
2023-12-06;Atelier Roussel;Luxe;Particulier;Logo fin;LIVE;9.5;1117.61;1.5;5;Tablet;12.0;5.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Facebook;Artisan;2023-08-23;2024-03-10;12;Standard;2.05;3.1;1.5;1.0;0.0449;0.0060;0.139;0.019;2.2;2.330;Oui
2024-01-02;Atelier Roussel;Luxe;Privé;Logo début/fin;INSIDE MAS;8.6;1423.61;12.3;1;Mobile;20.0;10.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Instagram;Artisan;2023-08-23;2024-03-10;1;Carnaval;3.07;7.9;2.6;2.6;0.0471;0.0039;0.371;0.031;2.2;2.330;Oui
2024-01-08;Atelier Roussel;Luxe;Particulier;Citation orale;INSIDE MAS;7.5;948.48;44.0;4;Desktop;19.0;3.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;YouTube;Artisan;2023-08-23;2024-03-10;1;Carnaval;1.54;4.3;2.8;1.4;0.0827;0.0167;0.358;0.072;2.2;2.330;Oui
2024-02-25;Atelier Roussel;Luxe;Privé;Don;LIVE;7.9;513.67;5.1;7;Desktop;10.0;7.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Facebook;Artisan;2023-08-23;2024-03-10;2;Carnaval;2.15;5.4;2.5;1.8;0.0421;0.0058;0.228;0.032;2.2;2.330;Oui
2024-03-05;Atelier Roussel;Luxe;Particulier;Logo début/fin;FWET A MAS;6.3;847.71;24.1;7;Desktop;17.0;11.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Instagram;Artisan;2023-08-23;2024-03-10;3;Carnaval;2.88;3.2;1.1;1.1;0.0612;0.0078;0.195;0.025;2.2;2.330;Oui
2024-03-10;Atelier Roussel;Luxe;Privé;Logo début/fin;MOUN A MAS;5.5;1369.34;6.3;5;Mobile;19.0;6.0;Atelier Roussel_C07;7;50;44.4;Non;100;Karata;Instagram;Artisan;2023-08-23;2024-03-10;3;Carnaval;3.58;1.8;0.5;0.5;0.0494;0.0053;0.089;0.009;2.2;2.330;Oui
2024-04-21;Atelier Roussel;Luxe;Privé;Placement produit;FWET A MAS;7.6;1356.9;4.8;8;Tablet;9.0;7.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;YouTube;Artisan;2024-04-21;2024-10-25;4;Standard;1.52;15.7;10.3;5.2;0.0940;0.0233;1.477;0.365;8.6;8.327;Non
2024-05-05;Atelier Roussel;Luxe;Association;Mécénat;VIDEO PARTENAIRE;9.1;498.82;19.2;4;Mobile;13.0;11.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;Facebook;Artisan;2024-04-21;2024-10-25;5;Standard;2.70;10.6;3.9;3.5;0.0626;0.0099;0.665;0.105;8.6;8.327;Non
2024-05-16;Atelier Roussel;Luxe;Privé;Don;FWET A MAS;7.7;230.21;8.0;2;Desktop;5.0;4.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;TikTok;Artisan;2024-04-21;2024-10-25;5;Standard;3.65;13.8;3.8;3.8;0.0430;0.0053;0.594;0.074;8.6;8.327;Non
2024-07-03;Atelier Roussel;Luxe;Privé;Logo début/fin;KARATA TOUR;6.0;971.34;35.2;4;Mobile;17.0;3.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;YouTube;Artisan;2024-04-21;2024-10-25;7;Été;1.33;24.6;18.6;8.2;0.0324;0.0035;0.798;0.087;8.6;8.327;Non
2024-07-24;Atelier Roussel;Luxe;Privé;Citation orale;INSIDE MAS;6.0;679.45;3.0;9;Desktop;8.0;5.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;YouTube;Artisan;2024-04-21;2024-10-25;7;Été;1.38;12.0;8.7;4.0;0.0590;0.0086;0.705;0.103;8.6;8.327;Non
2024-08-09;Atelier Roussel;Luxe;Privé;Mécénat;MOUN A MAS;7.0;1054.2;14.4;6;Tablet;13.0;5.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;Facebook;Artisan;2024-04-21;2024-10-25;8;Été;2.21;14.3;6.5;4.8;0.0600;0.0073;0.855;0.104;8.6;8.327;Non
2024-10-11;Atelier Roussel;Luxe;Association;Logo fin;KARATA TOUR;7.7;986.27;11.4;2;Desktop;13.0;6.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;YouTube;Artisan;2024-04-21;2024-10-25;10;Standard;1.48;13.0;8.8;4.3;0.0417;0.0055;0.544;0.071;8.6;8.327;Non
2024-10-16;Atelier Roussel;Luxe;Public;Logo fin;LIVE;9.0;997.09;28.0;7;Mobile;12.0;8.0;Atelier Roussel_C08;8;200;163.8;Non;50;Karata;YouTube;Artisan;2024-04-21;2024-10-25;10;Standard;1.52;26.5;17.5;8.8;0.0329;0.0041;0.873;0.109;8.6;8.327;Non
